ID,Name,KG,Beschreibung,Link,Wikidata ID,Wikidata Link,Benannt nach,Wikidata Person ID,Wikidata Person Link,Wikidata Person Name,Wikidata Person Geschlecht,Wikidata Person Beruf,Wikidata Person Geburtsdatum,Wikidata Person Sterbedatum
1755,Füchselstraße,Lustenau,Von der Ing.-Stern-Straße etwa in südwestlicher bzw. westsüdwestlicher Richtung zur Raimundstraße verlaufend. Benannt 1911 nach dem ehemaligen Füchselbauerngut.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1755,,,,,,,,,,
1752,Fuchsengutstraße,Kleinmünchen,"Nach dem Objekt Schörgenhubstraße 30 vorerst etwa in südwestlicher, dann in südlicher Richtung zum Weidingerbach bzw. zur A7 verlaufend. Benannt 1946 nach dem gleichnamigen Bauerngut.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1752,,,,,,,,,,
1757,Further Straße,Katzbach,Beginnend als Sackgasse bei der Abfahrt Auhof der A7 und etwa in ostsüdöstlicher Richtung zur Stadtgrenze mit Steyregg verlaufend. Benannt 1976 nach der Konskriptionsortschaft Furth. - Vorher war dieser Straßenzug ein Teil der Pleschinger Straße.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1757,,,,,,,,,,
3162,Gabelsbergergang,Kleinmünchen,"Nach dem Objekt Gutenbergstraße 31 vorerst etwa in östlicher, dann in nördlicher Richtung verlaufende Sackgasse. Benannt 1940 nach dem Schöpfer der deutschen Kurzschrift Franz Xaver Gabelsberger (1789-1849).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3162,,,Franz Xaver Gabelsberger,,,,,,,
3163,Gabésstraße,Kleinmünchen,"Von der Auwiesenstraße etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1980 nach der Stadt Gabes in Tunesien, die von 1977 bis 2016 Partnerstadt von Linz war.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3163,,,,,,,,,,
3164,Gablonzerweg,Kleinmünchen,Vom Vogelfängerweg etwa in südsüdöstlicher Richtung zum Flötzerweg verlaufend. Benannt 1956 nach den dort wohnenden Gablonzer Glaserzeugern.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3164,,,,,,,,,,
3166,Gaisbergerstraße,St. Peter,"Aus dem Werksgelände der voestalpine vorerst in südöstlicher, dann in südwestlicher und wiederum in südöstlicher Richtung zur Lunzerstraße verlaufend. Benannt 1934 nach dem Florianer Augustiner-Chorherrn und Historiker Josef Gaisberger (1792-1871).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3166,,,Josef Gaisberger,Q11728318,https://www.wikidata.org/wiki/Q11728318,Josef Gaisberger,male,historian,1792-01-06T00:00:00Z,1871-09-05T00:00:00Z
3167,Galileistraße,Waldegg,Von der Hertzstraße etwa in nördlicher Richtung zur Edisonstraße verlaufend. Benannt 1956 nach dem Naturforscher Galileo Galilei (1564-1642). - Eine Straße gleichen Namens bestand 1934-1938 im Gelände der voestalpine.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3167,,,Galileo Galilei,Q307,https://www.wikidata.org/wiki/Q307,Galileo Galilei,male,astronomer,1564-02-15T00:00:00Z,1642-01-08T00:00:00Z
3168,Gallanderstraße,Lustenau,Nach dem Objekt Hafenstraße 38 etwa in südlicher Richtung zum Straßenzug Am Fünfundzwanziger Turm verlaufend. Benannt 1929 nach dem im ausgehenden 15. Jahrhundert amtierenden Bürgermeister Siegmund Gallander.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3168,Q61454044,https://www.wikidata.org/wiki/Q61454044,Siegmund Gallander,,,,,,,
3169,Gallneukirchner Straße,Katzbach,Von der Mauthausener Straße etwa in ostnordöstlicher Richtung zur Stadtgrenze mit Engerwitzdorf verlaufend. Benannt 1954 als Richtungsbezeichnung.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3169,,,,,,,,,,
3170,Galvanistraße,Katzbach,Von der Pulvermühlstraße in östlicher Richtung parallel zum Haselbach verlaufende Sackgasse. Benannt 1972 nach dem Naturforscher Luigi Galvani (1737-1798).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3170,,,Luigi Galvani,Q1589,https://www.wikidata.org/wiki/Q1589,Luigi Galvani,male,anatomist,1737-09-09T00:00:00Z,1798-12-04T00:00:00Z
3171,Garnisonstraße,"Linz, Lustenau",Vor dem Objekt Derfflingerstraße 2a etwa in südöstlicher bzw. südsüdöstlicher Richtung zur Stieglbauernstraße verlaufend. Benannt 1903 nach dem damaligen Garnisonspital (heute Teil des Allgemeinen Krankenhauses).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3171,,,,,,,,,,
3165,Gärtnerstraße,Linz,Beim Objekt Volksgartenstraße 26 etwa in westsüdwestlicher Richtung zur Stockhofstraße verlaufend. Benannt 1869 nach den dort ehemals gelegenen Handelsgärtnereien. - Vorher Stockhoffeldgasse.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3165,,,,,,,,,,
3173,Gatterlechnerweg,Kleinmünchen,Nach dem Objekt Am Steinbühel 9 etwa in südöstlicher Richtung zur A7 verlaufende Sackgasse. Benannt 1944 nach einem Flurnamen.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3173,,,,,,,,,,
3174,Gattermeyerweg,Katzbach,Vor dem Objekt Linzer Straße 11 etwa in nordnordwestlicher Richtung verlaufende Sackgasse. Benannt 1985 nach dem Mundartdichter und Caritasdirektor Karl Gattermeyer (1891-1975).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3174,,,Karl Gattermeyer,Q104791846,https://www.wikidata.org/wiki/Q104791846,Karl Gattermeyer,male,innkeeper,1891-07-31T00:00:00Z,1975-01-01T00:00:00Z
3175,Gaußweg,Waldegg,"Nach dem Objekt Am Lerchenfeld 39 etwa in westsüdwestlicher Richtung verlaufende Sackgasse. Benannt 1958 nach dem Mathematiker, Physiker und Astronomen Carl Friedrich Gauß (1777-1855).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3175,,,Carl Friedrich Gauß,Q6722,https://www.wikidata.org/wiki/Q6722,Carl Friedrich Gauss,male,mathematician,1777-04-30T00:00:00Z,1855-02-23T00:00:00Z
3180,Gerstnerstraße,Urfahr,Vom Hinsenkampplatz etwa in nordwestlicher Richtung zur Blütenstraße verlaufend. Benannt 1903 nach dem Schöpfer der Pferdeeisenbahn Linz-Budweis Franz Anton Ritter von Gerstner (1796-1840).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3180,,,Franz Anton Ritter von Gerstner,Q79120,https://www.wikidata.org/wiki/Q79120,Franz Anton von Gerstner,male,engineer,1796-04-19T00:00:00Z,1840-04-12T00:00:00Z
3181,Gesellenhausstraße,Linz,Nach dem Objekt Langgasse 13 in südlicher Richtung zur Volksgartenstraße verlaufend. Benannt 1869 nach dem 1852 zum Gesellenvereinsheim umgewandelten Ritter von Laveran´schen Haus.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3181,,,,,,,,,,
3182,Gewerbepark Urfahr,Urfahr,Nach dem Objekt Peuerbachstraße 27 etwa in nordwestlicher Richtung zum Straßenzug Am Urfahraner Gewerbehof verlaufend. Benannt 1988 nach dem dort situierten Gewerbepark. - Vorher Teil der Straße Am Urfahraner Gewerbehof.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3182,,,,,,,,,,
3183,Geymanngang,Waldegg,Vom Schallenbergergang etwa in ostsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1945 nach dem oberösterreichischen Adelsgeschlecht der Geymann. - 1942 Nöhmergang nach dem als Nationalsozialist ums Leben gekommenen Matthias Nöhmer (1916-1935).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3183,,,,,,,,,,
3185,Ghegastraße,Waldegg,Von der Hanriederstraße etwa in südöstlicher bzw. südlicher Richtung zur Kudlichstraße verlaufend. Benannt 1905 nach dem Erbauer der Semmeringbahn Karl Ritter von Ghega (1802-1860).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3185,,,Karl Ritter von Ghega,Q699456,https://www.wikidata.org/wiki/Q699456,Carl Ritter von Ghega,male,engineer,1802-01-10T00:00:00Z,1860-03-14T00:00:00Z
3186,Gierkeweg,Katzbach,Vom Biesenfeldweg wiederum zu diesem verlaufend. Benannt 1979 nach dem Rechtswissenschafter Otto von Gierke (1841-1921).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3186,,,Otto von Gierke,Q61652,https://www.wikidata.org/wiki/Q61652,Otto von Gierke,male,jurist,1841-01-11T00:00:00Z,1921-10-10T00:00:00Z
3187,Gilmstraße,Lustenau,Vom Lonstorferplatz etwa in südöstlicher Richtung zur Füchselstraße verlaufend. Benannt 1914 nach dem Dichter und Statthaltereibeamten Hermann von Gilm (1812-1864).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3187,,,Hermann von Gilm,Q114758,https://www.wikidata.org/wiki/Q114758,Hermann von Gilm zu Rosenegg,male,poet lawyer,1812-11-01T00:00:00Z,1864-05-31T00:00:00Z
3188,Ginzkeystraße,Lustenau,Nach dem Objekt Franckstraße 40 etwa in südwestlicher Richtung verlaufende Sackgasse. Benannt 1958 nach dem Dichter Franz Karl Ginzkey (1871-1963).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3188,,,Franz Karl Ginzkey,Q112588,https://www.wikidata.org/wiki/Q112588,Franz Karl Ginzkey,male,poet,1871-09-08T00:00:00Z,1963-04-11T00:00:00Z
3189,Glaserstraße,Katzbach,Beim Objekt Dornacher Straße 18 etwa in nördlicher Richtung zur Voltastraße verlaufend. Benannt 1969 nach dem Rechtsgelehrten und Justizminister Julius Glaser (1831-1885).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3189,,,Julius Glaser,Q94672,https://www.wikidata.org/wiki/Q94672,Julius Anton Glaser,male,politician,1831-03-19T00:00:00Z,1885-12-26T00:00:00Z
3190,Glaubackerstraße,Katzbach,Nach dem Objekt Klausenbachstraße 44 etwa in ostnordöstlicher Richtung zum Haselgrabenweg verlaufend. Benannt 1977 nach dem Maler Franz Glaubacker (1896-1974).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3190,,,Franz Glaubacker,Q1446942,https://www.wikidata.org/wiki/Q1446942,Franz Glaubacker,male,painter,1896-06-20T00:00:00Z,1974-10-23T00:00:00Z
